date,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-07-02,GBPPLN,0,0,0,0,0,0,0
2026-07-02,WHEAT,0,100,0,0.01,1,0,1
2026-07-02,COCOA,100,0,0.05,0,0,1,1
2026-07-02,UK100,100,0,1.36,0,0,6,6
2026-07-02,XAUGBP,25,75,0.01,0.03,3,1,4
2026-07-02,COTTON,0,100,0,0.03,3,0,3
2026-07-02,NOKJPY,100,0,1,0,0,1,1
2026-07-02,SP500,0,0,0,0,0,0,0
2026-07-02,ZARJPY,97,3,2,0.06,6,2,8
2026-07-02,HKDJPY,0,0,0,0,0,0,0
2026-07-02,CHFNOK,50,50,0.02,0.02,1,1,2
2026-07-02,GBPTRY,100,0,0.4,0,0,2,2
2026-07-02,USDRUB,0,100,0,0.1,1,0,1
2026-07-02,SEKJPY,0,100,0,0.29,7,0,7
2026-07-02,MSFT,0,0,0,0,0,0,0
2026-07-02,JNJ,0,0,0,0,0,0,0
2026-07-02,EURMXN,100,0,2.2,0,0,24,24
2026-07-02,XAUAUD,50,50,0.06,0.06,6,5,11
2026-07-02,XAUEUR,72,28,2.07,0.8,42,27,69
2026-07-02,WS30,0,0,0,0,0,0,0
2026-07-02,NAS100,2,98,0.01,0.61,7,1,8
2026-07-02,SGDHKD,0,0,0,0,0,0,0
2026-07-02,US2000,100,0,2,0,0,2,2
2026-07-02,FRA40,94,6,4,0.26,1,4,5
2026-07-02,GER30,0,100,0,0.1,1,0,1
2026-07-02,AUDSEK,0,0,0,0,0,0,0
2026-07-02,XAUJPY,4,96,0.04,1.07,19,1,20
2026-07-02,XAUCHF,2,98,0.02,0.86,43,1,44
2026-07-02,USOIL,100,0,0.03,0,0,1,1
2026-07-02,CHFSEK,100,0,0.1,0,0,10,10
2026-07-02,AUS200,50,50,1,1,1,1,2
2026-07-02,GBPMXN,100,0,0.01,0,0,1,1
2026-07-02,JPN225,0,100,0,1,1,0,1
2026-07-02,XAGAUD,0,100,0,0.04,4,0,4
2026-07-02,NOKSEK,5,95,0.11,1.97,172,3,175
2026-07-02,USDX,0,100,0,0.3,1,0,1
2026-07-02,XAGEUR,0,100,0,0.57,36,0,36
2026-07-02,EBAY,0,0,0,0,0,0,0
2026-07-02,VIX,0,100,0,0.2,2,0,2
2026-07-02,CHFHKD,0,0,0,0,0,0,0
2026-07-02,YHOO,0,100,0,8,1,0,1
2026-07-02,XPTUSD,45,55,9.42,11.36,12,31,43
2026-07-02,GBPHKD,0,0,0,0,0,0,0
2026-07-02,XPDUSD,0,100,0,0.13,13,0,13
2026-07-02,CADHKD,0,0,0,0,0,0,0
2026-07-02,USDCNH,0,100,0,23.22,44,0,44
2026-07-02,AUDHKD,0,0,0,0,0,0,0
2026-07-02,NZDHKD,0,0,0,0,0,0,0
2026-07-02,AAPL,0,0,0,0,0,0,0
2026-07-02,PFE,0,100,0,0.5,1,0,1
2026-07-02,FB,0,100,0,0.5,1,0,1
2026-07-02,IT40,100,0,4,0,0,1,1
2026-07-02,GS,0,0,0,0,0,0,0
2026-07-02,NKE,0,0,0,0,0,0,0
2026-07-02,BA,0,0,0,0,0,0,0
2026-07-02,CVX,0,0,0,0,0,0,0
2026-07-02,GOOG,0,100,0,1,1,0,1
2026-07-02,XTIUSD,0,100,0,3,3,0,3
2026-07-02,BTCUSD,51,49,139.4,132.19,1229,816,2045
2026-07-02,XBRUSD,0,100,0,0.03,3,0,3
2026-07-02,US30.D,100,0,1,0,0,1,1
2026-07-02,BTCEUR,0,100,0,0.01,1,0,1
2026-07-02,LTCBTC,0,100,0,2,2,0,2
2026-07-02,LTCUSD,0,100,0,56.93,333,0,333
2026-07-02,TWTR,0,100,0,1,1,0,1
2026-07-02,HK50,100,0,0.1,0,0,1,1
2026-07-02,GOPRO,0,100,0,0.01,1,0,1
2026-07-02,XNGUSD,100,0,0.02,0,0,1,1
2026-07-02,APPL,0,0,0,0,0,0,0
2026-07-02,DXU5,0,0,0,0,0,0,0
2026-07-02,DXZ5,0,100,0,2,2,0,2
2026-07-02,OGZD,0,0,0,0,0,0,0
2026-07-02,CN50,33,67,0.2,0.4,4,1,5
2026-07-02,BTCJPY,0,100,0,0.1,10,0,10
2026-07-02,ETHUSD,9,91,56.66,587.48,1617,127,1744
2026-07-02,DSHUSD,3,97,0.01,0.33,2,1,3
2026-07-02,DASH,100,0,2.9,0,0,7,7
2026-07-02,BTCGBP,0,100,0,0.01,1,0,1
2026-07-02,ETCUSD,0,100,0,1,1,0,1
2026-07-02,XRPUSD,9,91,1.27,13.12,43,7,50
2026-07-02,BCHUSD,0,100,0,0.51,2,0,2
2026-07-02,ZECUSD,100,0,0.9,0,0,3,3
2026-07-02,XMRUSD,14,86,0.01,0.06,4,1,5
2026-07-02,NEOUSD,0,100,0,11.5,10,0,10
2026-07-02,OMGUSD,0,100,0,264,66,0,66
2026-07-02,RIPPLE,100,0,0.1,0,0,1,1
2026-07-02,EOSUSD,0,100,0,1,2,0,2
2026-07-02,IOTUSD,0,100,0,0.1,1,0,1
2026-07-02,QTMUSD,0,100,0,161,46,0,46
2026-07-02,XLMUSD,3,97,0.01,0.3,1,1,2
2026-07-02,TRXUSD,0,100,0,0.15,1,0,1
2026-07-02,ZRXUSD,100,0,0.02,0,0,2,2
2026-07-02,ADAUSD,2,98,0.1,6.29,11,1,12
2026-07-02,XTZUSD,0,100,0,0.7,2,0,2
2026-07-02,BATUSD,0,100,0,0.15,3,0,3
2026-07-02,FTMUSD,0,100,0,0.01,1,0,1
2026-07-02,FETUSD,0,100,0,0.05,5,0,5
2026-07-02,SCI25,0,100,0,0.2,2,0,2
2026-07-02,CNI30,100,0,0.2,0,0,2,2
2026-07-02,BIO30,0,100,0,0.1,1,0,1
2026-07-02,LAT30,0,100,0,0.1,1,0,1
2026-07-02,JPYX,100,0,1,0,0,1,1
2026-07-02,MKRUSD,0,100,0,0.01,1,0,1
2026-07-02,DOTUSD,0,100,0,0.76,6,0,6
2026-07-02,UNIUSD,0,100,0,15,5,0,5
2026-07-02,VETUSD,0,100,0,0.01,1,0,1
2026-07-02,YFIUSD,0,100,0,0.2,1,0,1
2026-07-02,ICPUSD,0,100,0,0.27,7,0,7
2026-07-02,SOLUSD,6,94,11.86,203.76,136,24,160
2026-07-02,SNXUSD,0,100,0,0.5,1,0,1
2026-07-02,FILUSD,0,100,0,0.34,9,0,9
2026-07-02,AXSUSD,0,100,0,0.14,4,0,4
2026-07-02,ENJUSD,100,0,0.01,0,0,1,1
2026-07-02,ZILUSD,0,100,0,0.1,10,0,10
2026-07-02,LRCUSD,0,100,0,0.3,1,0,1
2026-07-02,GRTUSD,0,100,0,4,4,0,4
2026-07-02,BNTUSD,0,100,0,0.3,1,0,1
